order_id,name_id
234662,"[1312, 265, 612]"
234664,"[1312, 612]"
234665,"[1312, 612]"
234667,"[1312, 612]"
234668,"[1312, 612]"
234670,"[711, 380]"
234687,"[516, 1069, 909]"
234693,"[27, 144]"
234695,"[144, 6]"
234698,"[27, 144]"
234708,"[1342, 1352]"
234709,"[20, 447]"
234734,"[281, 719, 50]"
234738,"[786, 779, 907]"
234743,"[677, 308]"
234748,"[1065, 538]"
234754,"[82, 284]"
234755,"[993, 10]"
234763,"[754, 755]"
234765,"[546, 841]"
234766,"[528, 1029, 529]"
234767,"[762, 695]"
234797,"[73, 237, 235, 372]"
234801,"[1129, 263]"
234808,"[92, 225]"
234809,"[683, 544, 201]"
234816,"[1095, 1256, 938, 513, 1097]"
234817,"[691, 194, 251]"
234818,"[831, 425, 49]"
234829,"[229, 966]"
234832,"[424, 966]"
234833,"[229, 966]"
234835,"[229, 966]"
234845,"[656, 846]"
234849,"[382, 702, 1356]"
234858,"[241, 551]"
234859,"[427, 271, 269, 1111]"
234864,"[75, 278]"
234874,"[273, 195, 203, 1318]"
234875,"[195, 203, 1318]"
234877,"[983, 1034, 70]"
234879,"[606, 70]"
234882,"[789, 974]"
234891,"[791, 595]"
234898,"[1207, 877, 1288]"
234901,"[279, 119]"
234908,"[985, 811]"
234912,"[213, 203, 730]"
234964,"[21, 301, 23]"
234967,"[511, 22, 23]"
234979,"[232, 1153]"
234991,"[382, 343, 702]"
234998,"[1016, 218]"
235006,"[598, 922, 1349]"
235011,"[28, 14, 951, 8]"
235020,"[388, 959]"
235021,"[245, 591, 100, 1050]"
235027,"[28, 710, 292, 709]"
235028,"[648, 975]"
235049,"[771, 820, 138]"
235055,"[129, 342]"
235056,"[39, 129, 527, 278]"
235057,"[480, 317]"
235058,"[55, 282, 797]"
235083,"[910, 204]"
235132,"[38, 430, 857]"
235141,"[887, 452]"
235143,"[314, 1322, 1349]"
235144,"[922, 550, 1322]"
235154,"[880, 708]"
235160,"[147, 14, 512]"
235221,"[177, 771, 139]"
235222,"[78, 207]"
235239,"[496, 306, 331, 1005, 524]"
235244,"[809, 196]"
235245,"[1187, 99]"
235251,"[870, 871]"
235254,"[24, 25]"
235281,"[273, 262, 1034]"
235284,"[1117, 719, 145]"
235311,"[511, 134]"
235315,"[711, 380]"
235317,"[711, 380]"
235318,"[711, 380, 164]"
235319,"[380, 510]"
235328,"[160, 711]"
235344,"[443, 60]"
235347,"[443, 60]"
235359,"[442, 443]"
235376,"[1127, 212]"
235377,"[1310, 212]"
235380,"[822, 224]"
235388,"[131, 276]"
235389,"[131, 276, 595]"
235401,"[456, 797]"
235418,"[952, 1135]"
235439,"[644, 438, 323]"
235446,"[158, 55, 180]"
235447,"[158, 55, 180]"
235448,"[158, 55, 180]"
235449,"[158, 178, 180]"
235451,"[331, 1144]"
235465,"[27, 143]"
235481,"[716, 717, 709]"
235489,"[94, 508]"
235490,"[827, 841]"
235495,"[582, 55]"
235498,"[697, 817]"
235518,"[1187, 503, 834, 431]"
235523,"[406, 445, 641]"
235532,"[719, 363, 215]"
235533,"[719, 363, 215]"
235552,"[835, 836]"
235557,"[1083, 541]"
235569,"[1028, 380, 924]"
235571,"[273, 892]"
235575,"[424, 186]"
235585,"[533, 712, 163]"
235616,"[255, 249]"
235617,"[241, 428]"
235621,"[690, 251, 568, 688]"
235625,"[32, 616]"
235632,"[71, 577, 231]"
235640,"[388, 670, 10, 959]"
235641,"[28, 494, 798]"
235642,"[1241, 1326]"
235644,"[27, 390]"
235645,"[28, 1106, 318, 143]"
235648,"[881, 540]"
235671,"[491, 841]"
235678,"[606, 70]"
235680,"[70, 340]"
235686,"[27, 1158]"
235692,"[941, 900]"
235693,"[1036, 939, 941, 495, 799]"
235701,"[212, 1275]"
235702,"[212, 1275]"
235703,"[212, 1275]"
235707,"[212, 1275]"
235726,"[926, 994]"
235729,"[28, 480, 196]"
235730,"[1045, 464, 1266]"
235731,"[1045, 49, 464, 1266]"
235733,"[665, 594]"
235739,"[127, 129]"
235778,"[482, 446, 447, 244, 72]"
235780,"[1105, 504]"
235781,"[1105, 505]"
235782,"[1105, 505]"
235783,"[1105, 505]"
235785,"[1105, 504]"
235809,"[403, 975]"
235810,"[278, 76]"
235812,"[491, 1287, 263]"
235817,"[201, 202, 1353]"
235819,"[29, 24, 26]"
235820,"[1097, 28, 798]"
235824,"[582, 423, 833]"
235855,"[1149, 258]"
235857,"[72, 1113, 258]"
235858,"[1149, 72, 1113]"
235867,"[337, 338, 14]"
235884,"[204, 97, 157, 592]"
235891,"[28, 1254, 494, 799]"
235892,"[824, 965]"
235893,"[965, 174]"
235903,"[709, 292]"
235906,"[631, 169]"
235916,"[329, 306, 1268, 296, 498]"
235919,"[528, 111]"
235921,"[506, 1128]"
235942,"[242, 483]"
235949,"[814, 1070, 734]"
235950,"[814, 734, 1070, 133]"
235961,"[870, 714]"
235967,"[486, 236, 116]"
235968,"[632, 79]"
235969,"[632, 79]"
235972,"[1042, 739, 788]"
235974,"[1042, 739, 788]"
235983,"[910, 877, 45]"
235984,"[581, 3]"
235986,"[27, 810]"
236007,"[465, 101]"
236018,"[515, 543, 618, 992]"
236020,"[618, 632, 1290]"
236021,"[910, 618, 1290]"
236024,"[533, 781, 924]"
236025,"[781, 924]"
236026,"[533, 781, 924]"
236027,"[533, 781]"
236028,"[533, 781]"
236029,"[781, 924]"
236044,"[136, 309]"
236048,"[1278, 495, 900]"
236059,"[380, 711, 226, 164]"
236060,"[380, 226, 160, 272, 164, 886]"
236066,"[579, 445, 438]"
236072,"[390, 317]"
236079,"[676, 800, 366]"
236081,"[679, 338, 938]"
236083,"[492, 150]"
236087,"[881, 581]"
236088,"[733, 818, 612, 881, 882]"
236116,"[461, 579, 988]"
236124,"[939, 28, 494, 940]"
236127,"[496, 331, 1168, 108]"
236137,"[484, 1128]"
236155,"[560, 309]"
236176,"[1265, 295]"
236184,"[971, 1170]"
236186,"[28, 899, 900, 901, 1340]"
236187,"[1254, 900, 899]"
236188,"[1278, 901, 494, 900]"
236189,"[28, 1340, 901]"
236193,"[102, 1006, 607, 955]"
236194,"[657, 659]"
236195,"[18, 659]"
236197,"[895, 659]"
236198,"[657, 659]"
236199,"[660, 17, 659]"
236200,"[660, 1048, 659]"
236201,"[1048, 895, 659, 1163]"
236202,"[406, 579, 445, 133, 409]"
236204,"[158, 886, 885, 178]"
236213,"[944, 249]"
236218,"[38, 403, 649]"
236219,"[667, 345]"
236230,"[392, 1239]"
236236,"[214, 1086, 215, 396]"
236248,"[666, 527]"
236251,"[944, 250]"
236307,"[426, 579]"
236308,"[1093, 930, 555]"
236343,"[496, 1005]"
236344,"[1274, 24]"
236345,"[620, 340]"
236349,"[475, 739, 896]"
236358,"[499, 3, 605, 298]"
236359,"[210, 499, 3]"
236361,"[210, 450]"
236362,"[499, 185, 3]"
236363,"[827, 499]"
236372,"[528, 449, 4]"
236374,"[129, 40]"
236400,"[0, 64]"
236406,"[0, 1055]"
236424,"[19, 20]"
236427,"[246, 390]"
236435,"[158, 380, 162]"
236436,"[158, 380, 162]"
236450,"[891, 65, 64, 30]"
236456,"[27, 390]"
236457,"[275, 317]"
236466,"[406, 629, 631]"
236468,"[19, 631]"
236469,"[406, 1014, 921]"
236470,"[19, 631, 406]"
236471,"[19, 631, 406]"
236500,"[55, 1050]"
236505,"[546, 843]"
236506,"[65, 260]"
236525,"[1320, 376]"
236551,"[954, 795]"
236553,"[638, 65]"
236556,"[1355, 375, 16]"
236557,"[36, 430]"
236558,"[882, 708]"
236559,"[818, 708]"
236600,"[374, 307]"
236604,"[232, 152]"
236605,"[232, 486]"
236612,"[125, 911]"
236615,"[1277, 220]"
236621,"[120, 124]"
236628,"[518, 212, 1064]"
236663,"[349, 14]"
236665,"[683, 544, 201]"
236666,"[544, 545]"
236684,"[849, 1232]"
236702,"[549, 23]"
236712,"[719, 1221]"
236713,"[246, 144, 27]"
236723,"[1109, 1183]"
236724,"[118, 833, 1109]"
236735,"[602, 850, 168, 555]"
236744,"[820, 139]"
236749,"[427, 1278, 495]"
236750,"[528, 448, 4]"
236771,"[849, 378]"
236772,"[849, 378]"
236779,"[784, 1213, 758]"
236781,"[329, 784]"
236791,"[1250, 953]"
236801,"[593, 47, 720]"
236802,"[21, 52]"
236807,"[861, 12]"
236809,"[687, 550]"
236840,"[342, 341]"
236842,"[341, 342, 307]"
236844,"[523, 307]"
236847,"[28, 494, 940]"
236850,"[1089, 806]"
236852,"[27, 428, 609]"
236861,"[496, 608, 526]"
236862,"[417, 400, 524]"
236871,"[632, 205]"
236883,"[1222, 230, 248, 263]"
236898,"[154, 786]"
236914,"[846, 17]"
236920,"[27, 275, 480]"
236921,"[27, 275, 480, 92]"
236925,"[1075, 126, 873]"
236939,"[158, 159, 711, 712, 163, 178, 533]"
236945,"[241, 1111]"
236957,"[458, 95]"
236960,"[1163, 1048]"
236961,"[28, 901, 939, 494, 799]"
236969,"[175, 176, 871]"
236985,"[1311, 745]"
236986,"[262, 1091]"
237002,"[45, 283, 79, 992]"
237021,"[1029, 966]"
237026,"[34, 399, 1243, 471]"
237029,"[816, 548]"
237030,"[816, 845]"
237031,"[816, 548]"
237033,"[469, 717, 293]"
237051,"[493, 399, 395]"
237065,"[395, 498]"
237068,"[1033, 334]"
237069,"[737, 1006, 401]"
237075,"[349, 1017]"
237076,"[48, 51, 1117, 1276]"
237105,"[339, 340]"
237106,"[339, 340]"
237107,"[339, 340]"
237109,"[339, 340, 1281]"
237110,"[339, 296, 340]"
237112,"[339, 340]"
237115,"[339, 1281, 340]"
237118,"[339, 340]"
237161,"[449, 1100]"
237169,"[698, 809]"
237170,"[698, 28, 480]"
237172,"[698, 275]"
237180,"[223, 326]"
237192,"[856, 1041, 1236]"
237193,"[856, 1041, 1236]"
237194,"[856, 873, 852]"
237210,"[1006, 395, 109]"
237211,"[19, 774]"
237221,"[390, 809]"
237225,"[371, 577, 65, 74]"
237246,"[1167, 4]"
237247,"[568, 929]"
237248,"[1175, 863, 848]"
237260,"[572, 728]"
237270,"[0, 985, 146, 584]"
237284,"[546, 1222]"
237298,"[803, 728]"
237311,"[302, 1128]"
237335,"[20, 482, 323, 133]"
237345,"[716, 978]"
237350,"[271, 595]"
237351,"[271, 595]"
237356,"[593, 286, 967, 996]"
237358,"[462, 214, 50]"
237360,"[1276, 831]"
237362,"[281, 1351, 50]"
237366,"[771, 350]"
237370,"[1276, 1351]"
237373,"[458, 1226]"
237374,"[558, 459, 460]"
237376,"[380, 226, 381, 712, 533]"
237381,"[647, 403]"
237397,"[426, 579]"
237398,"[738, 459]"
237399,"[57, 58]"
237407,"[219, 990]"
237411,"[1006, 981, 498]"
237422,"[1291, 203, 1318]"
237424,"[271, 621, 241]"
237426,"[820, 138, 928, 139]"
237437,"[93, 453]"
237450,"[4, 1100]"
237465,"[82, 285]"
237466,"[82, 285]"
237486,"[306, 332, 400, 608]"
237487,"[755, 756]"
237489,"[755, 756]"
237490,"[755, 756]"
237491,"[755, 756]"
237495,"[37, 858]"
237511,"[499, 1129]"
237514,"[499, 1129, 678, 183, 186]"
237581,"[230, 1129, 185]"
237610,"[737, 332]"
237621,"[549, 301]"
237622,"[37, 99]"
237639,"[1091, 822]"
237650,"[37, 328]"
237657,"[1091, 702]"
237694,"[159, 160]"
237705,"[529, 182, 499, 247]"
237710,"[1233, 297, 1253]"
237712,"[927, 288]"
237714,"[1228, 288]"
237731,"[108, 296, 333]"
237751,"[47, 287]"
237754,"[873, 664]"
237755,"[662, 664]"
237757,"[214, 1351]"
237758,"[425, 214, 1351]"
237759,"[214, 1351, 50]"
237763,"[462, 214]"
237767,"[283, 586]"
237788,"[709, 717]"
237816,"[1162, 486, 630]"
237820,"[842, 553]"
237821,"[842, 552]"
237823,"[933, 106]"
237855,"[1144, 10, 388, 11]"
237861,"[354, 336]"
237875,"[300, 23]"
237876,"[278, 523]"
237886,"[38, 503, 403]"
237890,"[304, 759, 399]"
237891,"[329, 737, 332]"
237948,"[390, 318]"
237964,"[753, 446]"
237965,"[916, 323]"
237969,"[294, 295]"
237981,"[1188, 701]"
237982,"[1188, 701]"
237983,"[1188, 701]"
237984,"[701, 884]"
237985,"[701, 884]"
238008,"[911, 1211]"
238017,"[0, 1055]"
238022,"[987, 61, 962]"
238024,"[283, 453]"
238036,"[1221, 215]"
238037,"[215, 1086, 1170]"
238067,"[873, 878]"
238079,"[992, 453]"
238080,"[992, 453]"
238085,"[552, 865]"
238086,"[374, 303]"
238105,"[855, 943]"
238108,"[1286, 6]"
238110,"[186, 500, 4, 605]"
238114,"[486, 239]"
238116,"[486, 239]"
238123,"[621, 6]"
238128,"[129, 303]"
238129,"[129, 303]"
238131,"[129, 303]"
238138,"[585, 453]"
238144,"[484, 932]"
238183,"[484, 538]"
238184,"[374, 129]"
238185,"[420, 124]"
238193,"[604, 185]"
238194,"[185, 186]"
238202,"[976, 977]"
238212,"[1017, 954]"
238217,"[1327, 95]"
238226,"[1127, 126, 115]"
238228,"[1004, 117]"
238238,"[1003, 905]"
238243,"[461, 791]"
238251,"[48, 361, 719]"
238252,"[610, 473, 800, 383]"
238253,"[384, 610, 383]"
238254,"[591, 324, 558]"
238256,"[361, 719, 50]"
238265,"[145, 832]"
238275,"[212, 1245]"
238278,"[354, 418, 355]"
238281,"[380, 226, 158, 178, 886]"
238285,"[1079, 327]"
238288,"[1093, 914, 556, 5]"
238289,"[93, 5]"
238293,"[1072, 79]"
238296,"[204, 205]"
238297,"[204, 205]"
238306,"[22, 135, 301, 23]"
238307,"[15, 1097, 1037]"
238319,"[423, 1062]"
238324,"[423, 1062]"
238341,"[89, 833]"
238355,"[1128, 76]"
238356,"[411, 1360, 101]"
238357,"[465, 466]"
238400,"[37, 502, 344]"
238412,"[596, 481]"
238416,"[48, 971, 215]"
238423,"[941, 495]"
238435,"[0, 1055]"
238440,"[38, 430, 344]"
238453,"[337, 14]"
238455,"[784, 1213]"
238456,"[784, 1213]"
238474,"[147, 30, 68]"
238478,"[158, 272, 937]"
238481,"[385, 389]"
238484,"[709, 919]"
238504,"[555, 749, 674, 672, 602]"
238510,"[384, 265]"
238517,"[981, 6]"
238519,"[946, 196]"
238525,"[1215, 141]"
238530,"[1221, 215]"
238533,"[1200, 218]"
238536,"[711, 380]"
238538,"[525, 566, 394]"
238550,"[21, 23]"
238551,"[21, 23]"
238559,"[589, 132]"
238560,"[188, 126]"
238561,"[342, 727]"
238562,"[342, 307]"
238563,"[1065, 727]"
238567,"[729, 324]"
238569,"[893, 184, 229, 529]"
238574,"[1129, 663, 186]"
238578,"[1254, 900, 14, 1037, 799]"
238580,"[900, 1340, 799]"
238588,"[262, 1279]"
238593,"[930, 557]"
238599,"[789, 350]"
238601,"[27, 196]"
238607,"[39, 40]"
238622,"[130, 132]"
238627,"[130, 377]"
238628,"[130, 132]"
238630,"[305, 861]"
238631,"[305, 1144, 388]"
238632,"[305, 387]"
238633,"[305, 861]"
238634,"[305, 670]"
238635,"[305, 670]"
238636,"[305, 861, 1144]"
238637,"[388, 305, 1144, 387]"
238638,"[305, 861]"
238639,"[305, 861, 388]"
238640,"[305, 387]"
238646,"[71, 371, 577]"
238652,"[1104, 1034]"
238663,"[266, 953]"
238666,"[716, 28, 293]"
238670,"[872, 137]"
238679,"[1287, 841]"
238682,"[856, 1172]"
238687,"[339, 784]"
238689,"[1321, 123, 428, 124]"
238691,"[1127, 93, 115]"
238692,"[141, 250]"
238693,"[528, 182, 424]"
238698,"[123, 404, 124]"
238705,"[61, 269]"
238712,"[1031, 1320]"
238754,"[129, 307]"
238756,"[407, 447, 988]"
238765,"[320, 321]"
238788,"[589, 630]"
238816,"[737, 1268]"
238817,"[331, 333, 1268, 400, 402, 608]"
238818,"[331, 333, 1268, 400, 402]"
238820,"[1268, 737, 498]"
238828,"[37, 502, 328]"
238831,"[21, 300]"
238842,"[207, 517]"
238849,"[953, 535]"
238869,"[314, 118, 313]"
238873,"[898, 587, 1204, 198, 203, 1115]"
238874,"[898, 588, 198, 545, 203]"
238876,"[660, 868, 548, 817]"
238881,"[670, 10]"
238888,"[159, 226]"
238889,"[533, 534, 712, 163]"
238896,"[737, 526]"
238905,"[618, 821]"
238918,"[1055, 122]"
238938,"[769, 265]"
238946,"[280, 1317, 119]"
238947,"[280, 1317, 119]"
238950,"[59, 63, 1300]"
238951,"[59, 63]"
238974,"[269, 1111, 429]"
238985,"[305, 395, 498]"
238992,"[229, 449]"
239045,"[7, 8, 951]"
239047,"[28, 941, 494, 799]"
239072,"[1276, 145]"
239075,"[1330, 414, 1309, 1019]"
239096,"[424, 605]"
239098,"[564, 223, 114]"
239107,"[126, 201]"
239108,"[126, 588]"
239122,"[904, 1110]"
239141,"[643, 665, 953]"
239142,"[685, 1071, 1113]"
239156,"[1153, 237, 117]"
239164,"[808, 284]"
239182,"[869, 870, 176, 871]"
239195,"[690, 251, 568, 194]"
239209,"[508, 589]"
239231,"[887, 300]"
239246,"[1016, 1176]"
239247,"[1016, 1176]"
239248,"[1176, 1177]"
239255,"[824, 1323]"
239266,"[449, 4]"
239282,"[1277, 989]"
239284,"[546, 966]"
239308,"[211, 24, 25]"
239309,"[211, 24]"
239315,"[660, 656, 17]"
239319,"[775, 436]"
239337,"[1153, 1012]"
239356,"[372, 234, 235, 73, 481]"
239360,"[729, 348, 170]"
239367,"[894, 586]"
239386,"[430, 857]"
239387,"[430, 344]"
239388,"[403, 430, 344]"
239389,"[578, 37, 430, 857]"
239393,"[37, 38, 344]"
239398,"[99, 430]"
239399,"[120, 1265, 1346]"
239404,"[631, 1270]"
239405,"[631, 1270]"
239406,"[631, 1270]"
239409,"[378, 277]"
239418,"[205, 206]"
239430,"[580, 735, 298]"
239433,"[1162, 803]"
239434,"[391, 1000, 289]"
239439,"[278, 932]"
239441,"[932, 1011]"
239454,"[1028, 340]"
239455,"[654, 78]"
239456,"[347, 348, 78]"
239457,"[347, 78]"
239458,"[347, 348]"
239461,"[347, 348, 78]"
239462,"[654, 78]"
239465,"[347, 654, 78]"
239466,"[347, 348, 78]"
239467,"[654, 78]"
239470,"[347, 348, 78]"
239475,"[914, 555, 168, 1146, 1216, 1094]"
239476,"[42, 1228]"
239487,"[113, 953]"
239490,"[1228, 994]"
239508,"[142, 6]"
239510,"[1004, 116, 236, 486, 1012]"
239516,"[542, 401, 566]"
239517,"[602, 343]"
239522,"[306, 332]"
239541,"[204, 632]"
239545,"[1147, 749, 556]"
239549,"[41, 927]"
239551,"[926, 41]"
239552,"[41, 994]"
239560,"[960, 33]"
239561,"[291, 113]"
239562,"[680, 965]"
239569,"[71, 577, 371, 200, 235, 596, 73]"
239574,"[1021, 706]"
239575,"[582, 6]"
239586,"[1124, 1069]"
239602,"[1009, 873, 872]"
239603,"[866, 865]"
239629,"[1127, 519]"
239636,"[132, 277, 133]"
239638,"[132, 277, 133]"
239639,"[132, 277, 133]"
239653,"[1202, 321]"
239654,"[1202, 1354]"
239668,"[92, 1320]"
239699,"[492, 1171]"
239700,"[492, 1171]"
239702,"[417, 331, 296, 400]"
239703,"[400, 402]"
239704,"[417, 542, 1006]"
239705,"[417, 400, 402]"
239706,"[400, 296, 1331, 703]"
239727,"[1029, 605, 966]"
239735,"[731, 826]"
239736,"[417, 737]"
239737,"[417, 737]"
239742,"[558, 324]"
239743,"[558, 324, 133]"
239750,"[123, 268]"
239754,"[85, 86]"
239758,"[349, 519]"
239760,"[349, 70, 118, 1132]"
239763,"[665, 290]"
239771,"[723, 725]"
239772,"[514, 404, 725, 0, 723]"
239773,"[0, 1212, 1280]"
239800,"[156, 78]"
239803,"[824, 714]"
239809,"[340, 6]"
239820,"[503, 857, 36, 37, 38]"
239823,"[14, 340]"
239824,"[262, 92]"
239825,"[127, 75, 506]"
239832,"[306, 400]"
239840,"[36, 104, 105, 344]"
239845,"[231, 74, 481]"
239855,"[815, 1085]"
239864,"[390, 317]"
239880,"[991, 1003]"
239881,"[634, 637]"
239885,"[134, 300]"
239886,"[134, 23]"
239888,"[1049, 754]"
239900,"[1073, 1225]"
239906,"[1044, 140]"
239912,"[126, 190]"
239923,"[561, 173]"
239924,"[891, 173]"
239954,"[185, 263]"
239992,"[769, 589, 265, 309]"
239994,"[769, 309, 338, 589, 265]"
239998,"[1075, 334]"
240008,"[478, 302]"
240014,"[38, 503, 998]"
240022,"[373, 128]"
240037,"[1129, 263]"
240043,"[116, 117]"
240056,"[1149, 410]"
240057,"[827, 229]"
240067,"[945, 1129]"
240094,"[28, 142, 196]"
240101,"[1027, 1317]"
240104,"[27, 143, 144]"
240126,"[129, 1135]"
240164,"[529, 449]"
240175,"[1198, 923]"
240177,"[156, 1186]"
240178,"[502, 431]"
240179,"[502, 344, 431, 345]"
240185,"[695, 237, 217]"
240195,"[775, 436]"
240227,"[42, 463]"
240232,"[19, 426]"
240255,"[323, 439]"
240256,"[1105, 751]"
240260,"[341, 727]"
240262,"[631, 641, 774]"
240265,"[631, 641]"
240269,"[1118, 218]"
240298,"[833, 1294, 1022]"
240304,"[766, 122]"
240311,"[40, 727]"
240323,"[258, 747]"
240328,"[118, 444]"
240330,"[154, 536]"
240331,"[474, 536]"
240338,"[533, 163, 1171]"
240350,"[873, 852]"
240362,"[75, 1011]"
240379,"[19, 439]"
240380,"[944, 967]"
240381,"[129, 342, 40]"
240405,"[611, 1068]"
240407,"[905, 640, 871]"
240410,"[478, 523]"
240414,"[590, 863, 203]"
240423,"[505, 1124, 751]"
240433,"[1028, 212]"
240437,"[582, 465, 411, 747]"
240438,"[0, 1353]"
240477,"[48, 1221, 396]"
240479,"[362, 215]"
240494,"[645, 58]"
240502,"[1044, 1160, 654, 589, 115]"
240525,"[72, 579, 482, 967]"
240530,"[1242, 97, 923, 1074]"
240536,"[226, 381, 158, 711, 161, 178, 164, 181]"
240541,"[93, 1007]"
240542,"[447, 916]"
240580,"[687, 1259, 1227]"
240598,"[143, 196]"
240607,"[866, 1210, 1194, 532]"
240611,"[209, 110, 182, 247, 248]"
240615,"[55, 1028]"
240616,"[90, 595]"
240629,"[370, 881, 540, 133]"
240630,"[29, 1189, 352]"
240642,"[873, 872]"
240681,"[127, 478]"
240689,"[670, 861, 388]"
240693,"[43, 191]"
240697,"[1118, 218]"
240698,"[944, 249]"
240711,"[460, 133, 245, 591, 1050, 100]"
240714,"[1098, 551, 1227]"
240737,"[316, 177]"
240740,"[1187, 105]"
240745,"[1202, 321, 322]"
240771,"[769, 631]"
240772,"[475, 96, 282, 586]"
240775,"[262, 702, 404]"
240778,"[695, 1200, 852, 218]"
240793,"[1065, 538, 374]"
240797,"[6, 68]"
240821,"[0, 702]"
240824,"[93, 953]"
240828,"[857, 975]"
240863,"[1138, 1364, 1359]"
240864,"[485, 267, 1329]"
240865,"[485, 267, 1329]"
240890,"[2, 262]"
240896,"[327, 225, 479]"
240897,"[582, 411, 101]"
240903,"[834, 328]"
240908,"[478, 341]"
240916,"[893, 491, 678, 1191, 843, 185, 966]"
240921,"[28, 709, 470, 165, 469, 717]"
240922,"[628, 579, 244, 860]"
240930,"[1044, 482, 1050]"
240936,"[1026, 279, 1317]"
240942,"[735, 541]"
240950,"[229, 183, 663, 3, 966]"
240951,"[529, 424, 843, 604, 3]"
240952,"[566, 759, 399, 108]"
240953,"[57, 902]"
240957,"[1185, 873, 101]"
240959,"[214, 215]"
240960,"[462, 214, 396]"
240962,"[906, 78]"
240964,"[118, 1089, 30, 173]"
240972,"[69, 1035]"
240983,"[123, 260]"
240984,"[407, 1014, 614]"
240990,"[645, 508]"
241002,"[1202, 320]"
241004,"[1202, 320]"
241020,"[395, 651]"
241046,"[1099, 450, 966]"
241047,"[182, 1053, 185]"
241051,"[1247, 24]"
241055,"[621, 622]"
241077,"[620, 806]"
241080,"[404, 806, 724]"
241090,"[258, 411, 747, 1071]"
241107,"[336, 1049, 475, 453]"
241115,"[637, 31]"
241140,"[16, 548]"
241141,"[1028, 16, 548]"
241151,"[679, 58]"
241158,"[96, 1001]"
241196,"[143, 196]"
241203,"[553, 865]"
241205,"[353, 53]"
241207,"[37, 503, 975]"
241210,"[371, 234, 74, 71, 73, 481]"
241211,"[577, 371, 372, 234, 235, 74]"
241212,"[680, 965, 487]"
241214,"[1031, 863, 15, 590, 358]"
241233,"[1024, 486]"
241234,"[1024, 486]"
241235,"[1024, 486]"
241241,"[802, 954]"
241244,"[546, 499, 448]"
241246,"[809, 1046]"
241271,"[70, 1322]"
241273,"[914, 168]"
241290,"[701, 884]"
241294,"[78, 153]"
241319,"[405, 936]"
241321,"[351, 460]"
241324,"[15, 803, 891]"
241328,"[441, 1285]"
241329,"[441, 1285]"
241334,"[36, 430]"
241335,"[36, 37, 503]"
241345,"[390, 144, 317]"
241347,"[1180, 719, 48]"
241360,"[1110, 243]"
241361,"[156, 308]"
241363,"[417, 330, 296, 298]"
241364,"[28, 717, 919, 716]"
241367,"[288, 289]"
241369,"[481, 234, 235, 231]"
241372,"[761, 298, 395]"
241373,"[1192, 471]"
241385,"[634, 730]"
241386,"[27, 143]"
241390,"[486, 559]"
241435,"[502, 503, 344, 858]"
241437,"[683, 545, 847, 203]"
241439,"[850, 573, 555, 107, 557, 930]"
241441,"[930, 850, 107]"
241443,"[622, 974]"
241456,"[342, 523]"
241473,"[61, 428]"
241476,"[478, 129]"
241482,"[484, 278, 307]"
241484,"[792, 10]"
241501,"[330, 332, 1268, 400, 401]"
241506,"[27, 196]"
241512,"[578, 975]"
241518,"[27, 196]"
241522,"[883, 1301, 571]"
241532,"[1186, 153]"
241537,"[155, 78]"
241548,"[1138, 106]"
241553,"[844, 237, 803]"
241554,"[803, 237, 844]"
241557,"[72, 803, 844]"
241559,"[803, 237, 844]"
241560,"[844, 237, 803]"
241561,"[844, 237, 803]"
241563,"[99, 104]"
241575,"[27, 936]"
241586,"[43, 283]"
241593,"[79, 1290]"
241604,"[384, 997, 610, 433]"
241605,"[384, 610, 676]"
241607,"[701, 610]"
241616,"[704, 298, 541]"
241629,"[226, 158, 159, 711, 164]"
241631,"[390, 933]"
241632,"[390, 933]"
241639,"[862, 697, 657]"
241642,"[1097, 902]"
241665,"[968, 456]"
241670,"[593, 47]"
241674,"[458, 370]"
241676,"[540, 541]"
241677,"[540, 541]"
241693,"[568, 194]"
241694,"[654, 115]"
241697,"[686, 101]"
241700,"[686, 1320]"
241715,"[382, 723]"
241743,"[529, 450]"
241747,"[118, 146, 30, 114]"
241751,"[146, 30, 114, 60]"
241752,"[60, 1336, 1357, 1282]"
241756,"[1273, 309, 1052, 878]"
241757,"[1052, 309]"
241759,"[1052, 309]"
241760,"[1273, 1052]"
241762,"[388, 12]"
241786,"[424, 186]"
241797,"[727, 76]"
241810,"[549, 452, 21]"
241814,"[51, 757, 50]"
241816,"[993, 10]"
241820,"[229, 1191]"
241833,"[431, 345]"
241844,"[1275, 1245]"
241847,"[683, 545, 898]"
241848,"[1205, 683, 545, 203]"
241850,"[1097, 147]"
241855,"[568, 225]"
241859,"[117, 239]"
241869,"[963, 962]"
241890,"[1229, 963]"
241891,"[987, 963]"
241896,"[406, 20, 803]"
241904,"[544, 545]"
241918,"[331, 1203]"
241925,"[243, 114]"
241944,"[317, 946]"
241953,"[184, 263]"
241960,"[489, 177]"
241977,"[189, 114, 245, 589, 325]"
241981,"[141, 944]"
241998,"[320, 1354]"
242005,"[43, 45, 453]"
242019,"[907, 77]"
242021,"[358, 863, 203]"
242029,"[674, 673]"
242038,"[849, 595]"
242040,"[849, 595]"
242042,"[849, 595]"
242060,"[1335, 1363]"
242061,"[1335, 1363]"
242064,"[279, 1027]"
242069,"[604, 966]"
242074,"[143, 1106]"
242075,"[302, 341]"
242077,"[565, 717, 28]"
242081,"[704, 881]"
242091,"[260, 1108, 741]"
